   step	 WHOLE	 ONE	 TWO	 THREE
  930	    3	    7	    1	    5
  931	    3	    7	    1	    5
  932	    3	    7	    1	    5
  933	    3	    7	    1	    5
  934	    4	    7	    1	    5
  935	    4	    7	    1	    5
  936	    4	    7	    1	    5
  937	    4	    7	    1	    5
  938	    4	    7	    1	    5
  939	    4	    7	    1	    5
  940	    4	    7	    1	    5
  941	    4	    7	    1	    5
  942	    4	    7	    1	    5
  943	    4	    7	    1	    5
  944	    4	    7	    1	    5
  945	    4	    7	    1	    5
  946	    4	    7	    1	    5
  947	    4	    7	    1	    5
  948	    4	    7	    1	    5
  949	    4	    7	    1	    5
  950	    4	    8	    1	    5
  951	    4	    8	    1	    5
  952	    4	    8	    1	    5
  953	    4	    8	    1	    5
  954	    4	    8	    1	    5
  955	    4	    8	    1	    5
  956	    4	    8	    1	    5
  957	    4	    8	    1	    5
  958	    4	    8	    1	    5
  959	    4	    8	    1	    5
  960	    4	    8	    1	    5
  961	    4	    8	    1	    5
  962	    4	    8	    1	    5
  963	    4	    8	    1	    5
  964	    4	    8	    1	    5
  965	    4	    8	    1	    5
  966	    4	    8	    1	    5
  967	    4	    8	    1	    5
  968	    4	    8	    1	    5
  969	    4	    8	    1	    5
  970	    4	    8	    1	    5
  971	    4	    8	    1	    5
  972	    4	    8	    1	    5
  973	    4	    8	    1	    5
  974	    4	    8	    1	    5
  975	    4	    8	    1	    5
  976	    4	    8	    1	    5
  977	    4	    8	    1	    5
  978	    4	    8	    1	    5
  979	    4	    8	    1	    5
  980	    4	    8	    1	    5
  981	    4	    8	    1	    5
  982	    4	    8	    1	    5
  983	    4	    8	    1	    5
  984	    4	    8	    1	    5
