   step	 WHOLE	 ONE	 TWO	 THREE
 1828	1371,7	1355,9	1307,0	1302,6
 1829	1371,7	1355,9	1307,0	1302,6
 1830	1380,5	1360,5	1307,0	1302,6
 1831	1380,5	1360,5	1307,0	1302,6
 1832	1380,5	1360,5	1307,0	1302,6
 1833	1380,5	1360,5	1307,0	1302,6
 1834	1380,5	1366,4	1307,0	1302,6
 1835	1380,5	1366,4	1307,0	1302,6
 1836	1400,2	1366,4	1311,6	1302,6
 1837	1400,2	1366,4	1321,6	1302,6
 1838	1406,0	1366,4	1321,6	1308,4
 1839	1406,0	1366,4	1321,6	1308,4
 1840	1406,0	1366,4	1321,6	1308,4
 1841	1406,0	1366,4	1321,6	1308,4
 1842	1406,0	1372,2	1321,6	1308,4
 1843	1406,0	1372,2	1321,6	1312,0
 1844	1406,0	1372,2	1323,3	1312,0
 1845	1406,0	1372,2	1329,8	1312,0
 1846	1406,0	1379,5	1329,8	1312,0
 1847	1412,6	1379,5	1332,6	1312,0
 1848	1418,9	1379,5	1332,6	1312,0
 1849	1418,9	1379,5	1332,6	1312,0
 1850	1418,9	1386,1	1332,6	1312,0
 1851	1418,9	1386,1	1332,6	1312,0
 1852	1418,9	1386,1	1336,4	1312,0
 1853	1418,9	1386,1	1336,4	1312,0
 1854	1418,9	1386,1	1336,4	1312,0
 1855	1418,9	1386,1	1336,4	1312,0
 1856	1418,9	1386,1	1336,4	1312,0
 1857	1418,9	1391,8	1336,4	1312,0
 1858	1418,9	1391,8	1336,4	1312,0
 1859	1418,9	1391,8	1336,4	1312,0
 1860	1418,9	1391,8	1341,1	1312,0
 1861	1418,9	1394,6	1341,1	1312,0
 1862	1418,9	1399,4	1341,1	1312,0
 1863	1418,9	1399,4	1341,1	1312,0
 1864	1418,9	1399,4	1341,1	1312,0
 1865	1418,9	1399,4	1341,1	1312,0
 1866	1418,9	1403,0	1341,1	1316,8
 1867	1421,7	1403,0	1341,1	1316,8
 1868	1421,7	1403,0	1341,1	1320,4
 1869	1421,7	1403,0	1341,1	1323,2
 1870	1424,1	1403,0	1341,1	1323,2
 1871	1424,1	1403,0	1341,1	1323,2
 1872	1424,1	1403,0	1341,1	1323,2
 1873	1424,1	1403,0	1341,1	1323,2
 1874	1434,9	1403,0	1341,1	1323,2
 1875	1434,9	1403,0	1341,1	1323,2
 1876	1439,6	1403,0	1345,9	1323,2
 1877	1439,6	1403,0	1345,9	1323,2
 1878	1445,7	1403,0	1345,9	1329,7
 1879	1447,4	1409,3	1345,9	1329,7
 1880	1447,4	1409,3	1349,7	1329,7
 1881	1447,4	1409,3	1349,7	1335,7
 1882	1447,4	1409,3	1356,8	1335,7
 1883	1447,4	1412,5	1356,8	1335,7
 1884	1452,2	1412,5	1356,8	1335,7
 1885	1459,2	1417,3	1368,3	1339,5
 1886	1463,9	1417,3	1368,3	1339,5
 1887	1463,9	1417,3	1380,4	1339,5
 1888	1463,9	1417,3	1380,4	1339,5
 1889	1463,9	1417,3	1380,4	1339,5
 1890	1463,9	1417,3	1380,4	1339,5
 1891	1463,9	1417,3	1383,6	1339,5
 1892	1466,7	1417,3	1383,6	1345,9
 1893	1466,7	1428,4	1383,6	1345,9
 1894	1466,7	1428,4	1383,6	1345,9
 1895	1466,7	1428,4	1383,6	1345,9
 1896	1466,7	1428,4	1383,6	1345,9
 1897	1466,7	1428,4	1389,5	1345,9
 1898	1466,7	1428,4	1389,5	1345,9
 1899	1468,4	1428,4	1389,5	1345,9
 1900	1468,4	1428,4	1389,5	1351,7
 1901	1468,4	1428,4	1392,4	1351,7
 1902	1468,4	1428,4	1392,4	1351,7
 1903	1468,4	1434,1	1392,4	1351,7
 1904	1468,4	1434,1	1392,4	1351,7
 1905	1468,4	1434,1	1392,4	1351,7
 1906	1468,4	1434,1	1392,4	1351,7
 1907	1471,3	1436,9	1392,4	1354,6
 1908	1475,4	1436,9	1392,4	1354,6
 1909	1475,4	1440,2	1392,4	1354,6
 1910	1481,4	1440,2	1392,4	1362,7
 1911	1481,4	1440,2	1392,4	1362,7
 1912	1481,4	1440,2	1392,4	1362,7
 1913	1481,4	1440,2	1392,4	1362,7
 1914	1481,4	1440,2	1392,4	1362,7
 1915	1481,4	1443,0	1392,4	1362,7
 1916	1481,4	1443,0	1392,4	1362,7
 1917	1481,4	1443,0	1395,6	1362,7
 1918	1487,0	1443,0	1395,6	1374,8
 1919	1487,0	1443,0	1397,3	1374,8
 1920	1487,0	1443,0	1397,3	1374,8
 1921	1498,2	1443,0	1397,3	1374,8
 1922	1498,2	1443,0	1397,3	1374,8
 1923	1498,2	1443,0	1397,3	1374,8
 1924	1510,2	1443,0	1406,8	1374,8
 1925	1510,2	1443,0	1406,8	1374,8
 1926	1510,2	1443,0	1416,3	1374,8
 1927	1510,2	1450,6	1416,3	1374,8
 1928	1510,2	1450,6	1416,3	1390,8
 1929	1513,8	1459,1	1416,3	1395,4
 1930	1513,8	1459,1	1416,3	1395,4
 1931	1513,8	1459,1	1418,7	1399,5
 1932	1513,8	1459,1	1418,7	1413,4
 1933	1513,8	1459,2	1430,7	1417,7
 1934	1518,5	1459,2	1430,7	1417,7
 1935	1522,7	1459,2	1435,6	1417,7
 1936	1522,7	1459,2	1435,6	1417,7
 1937	1522,7	1459,2	1435,6	1417,7
 1938	1522,7	1459,2	1452,6	1417,7
 1939	1522,7	1459,2	1452,6	1424,6
 1940	1522,7	1459,2	1452,6	1424,6
 1941	1522,7	1471,3	1452,6	1424,6
 1942	1522,7	1471,3	1452,6	1424,6
 1943	1522,7	1471,3	1457,2	1424,6
 1944	1522,7	1471,3	1457,2	1424,6
 1945	1522,7	1472,9	1457,2	1424,6
 1946	1527,6	1474,6	1457,2	1424,6
 1947	1527,6	1474,6	1458,9	1424,6
 1948	1527,6	1474,6	1458,9	1424,6
 1949	1527,6	1474,6	1471,0	1424,6
 1950	1527,6	1474,6	1471,0	1424,6
 1951	1527,6	1474,6	1471,0	1430,5
 1952	1527,6	1474,6	1477,3	1432,1
 1953	1538,8	1474,6	1477,3	1432,1
 1954	1542,6	1474,6	1477,3	1432,1
 1955	1542,6	1474,6	1480,3	1432,1
 1956	1542,6	1474,6	1480,3	1432,1
 1957	1542,6	1474,6	1480,3	1432,1
 1958	1542,6	1474,6	1480,3	1432,1
 1959	1542,6	1474,6	1480,3	1439,8
 1960	1545,4	1474,6	1480,3	1449,3
 1961	1545,4	1474,6	1480,3	1449,3
 1962	1548,3	1474,6	1480,3	1449,3
 1963	1548,3	1474,6	1485,2	1449,3
 1964	1548,3	1474,6	1489,9	1449,3
 1965	1553,1	1474,6	1489,9	1449,3
 1966	1553,1	1474,6	1492,8	1449,3
 1967	1560,0	1474,6	1492,8	1449,3
 1968	1560,0	1479,2	1492,8	1455,6
 1969	1560,0	1479,2	1492,8	1455,6
 1970	1560,0	1479,2	1492,8	1455,6
 1971	1560,0	1479,2	1492,8	1455,6
 1972	1560,0	1479,2	1492,8	1455,6
 1973	1560,0	1479,2	1499,8	1455,6
 1974	1560,0	1479,2	1511,4	1455,6
 1975	1560,0	1482,0	1511,4	1462,2
 1976	1560,0	1486,0	1511,4	1464,5
 1977	1560,0	1486,0	1515,2	1464,5
 1978	1560,0	1486,0	1515,2	1464,5
 1979	1560,0	1486,1	1515,2	1464,5
 1980	1566,5	1486,2	1515,2	1467,4
 1981	1566,5	1486,2	1515,2	1479,4
 1982	1570,8	1486,2	1515,2	1487,8
 1983	1570,8	1499,4	1515,2	1499,9
 1984	1570,8	1499,4	1515,2	1499,9
 1985	1570,8	1499,4	1515,2	1499,9
 1986	1570,8	1499,4	1520,9	1500,0
 1987	1570,8	1507,0	1520,9	1500,0
 1988	1575,4	1507,0	1520,9	1504,7
 1989	1575,4	1507,0	1522,5	1507,9
 1990	1575,4	1507,0	1522,5	1507,9
 1991	1575,4	1507,0	1522,5	1507,9
 1992	1587,5	1507,0	1528,4	1507,9
 1993	1593,8	1507,0	1528,4	1514,8
 1994	1593,8	1511,8	1528,4	1514,8
 1995	1598,6	1511,8	1528,4	1516,5
 1996	1598,6	1511,8	1533,0	1516,5
 1997	1601,5	1511,8	1533,0	1527,7
 1998	1601,5	1511,8	1539,9	1529,3
 1999	1605,3	1511,8	1539,9	1529,3
 2000	1605,3	1511,8	1545,7	1529,3
 2001	1605,3	1514,6	1545,7	1529,3
 2002	1605,3	1514,6	1545,7	1529,3
 2003	1605,3	1514,6	1545,7	1529,3
 2004	1605,3	1514,6	1545,7	1529,3
 2005	1605,3	1514,7	1545,7	1529,3
 2006	1611,2	1514,7	1545,7	1535,2
 2007	1611,2	1514,7	1545,7	1535,2
 2008	1611,2	1514,7	1545,7	1535,2
 2009	1611,2	1514,7	1545,7	1535,2
 2010	1615,9	1514,7	1545,7	1535,2
 2011	1622,4	1514,7	1545,7	1535,2
 2012	1622,4	1514,7	1545,7	1535,2
 2013	1622,4	1514,7	1545,7	1535,2
 2014	1622,4	1520,4	1548,6	1535,2
 2015	1622,4	1520,4	1548,6	1535,2
 2016	1622,4	1520,4	1553,4	1535,2
 2017	1622,4	1520,4	1553,4	1535,2
 2018	1622,4	1520,4	1553,4	1535,2
 2019	1627,0	1525,1	1553,4	1535,2
 2020	1627,0	1525,1	1553,4	1538,0
 2021	1628,7	1525,1	1553,4	1538,0
 2022	1628,7	1525,1	1553,4	1538,0
 2023	1628,7	1525,1	1556,2	1552,8
 2024	1628,7	1525,1	1556,2	1552,8
 2025	1628,7	1529,0	1556,2	1552,8
 2026	1628,7	1529,0	1556,2	1552,8
 2027	1628,7	1529,0	1556,2	1554,6
 2028	1628,7	1529,0	1556,2	1554,6
 2029	1628,7	1534,6	1556,2	1554,6
 2030	1635,1	1539,4	1556,2	1560,3
 2031	1635,1	1551,5	1556,2	1560,3
 2032	1635,1	1551,5	1556,2	1560,3
 2033	1637,9	1551,5	1560,9	1560,3
 2034	1637,9	1551,5	1560,9	1560,3
 2035	1637,9	1553,2	1560,9	1560,3
 2036	1637,9	1553,2	1560,9	1560,3
 2037	1641,7	1553,2	1560,9	1560,3
 2038	1644,9	1553,2	1566,7	1560,3
 2039	1649,9	1553,2	1566,7	1560,3
 2040	1649,9	1553,2	1566,7	1560,3
 2041	1652,7	1559,5	1573,6	1560,3
 2042	1652,7	1559,5	1573,6	1560,3
 2043	1652,7	1559,5	1573,6	1560,3
 2044	1652,7	1565,2	1575,3	1560,3
 2045	1652,7	1569,0	1575,3	1560,3
 2046	1652,7	1569,0	1575,3	1560,3
 2047	1652,7	1573,7	1575,3	1565,1
 2048	1652,7	1573,7	1575,3	1565,1
 2049	1652,7	1573,7	1575,3	1565,1
 2050	1652,7	1578,3	1575,3	1565,1
 2051	1652,7	1578,3	1575,3	1565,1
 2052	1652,7	1590,4	1575,3	1565,1
 2053	1664,8	1594,2	1575,3	1565,1
 2054	1671,4	1594,2	1581,1	1565,1
 2055	1671,4	1594,2	1581,1	1565,1
 2056	1671,4	1594,2	1581,1	1567,9
 2057	1677,0	1594,2	1581,1	1567,9
 2058	1677,0	1594,2	1581,1	1567,9
 2059	1677,0	1594,2	1586,9	1574,2
 2060	1677,0	1594,2	1586,9	1574,2
 2061	1677,0	1603,7	1586,9	1580,9
 2062	1677,0	1603,7	1591,7	1580,9
 2063	1677,0	1603,7	1591,7	1580,9
 2064	1677,0	1603,7	1591,7	1580,9
 2065	1677,0	1603,7	1591,7	1580,9
 2066	1677,0	1603,7	1591,7	1580,9
 2067	1677,0	1603,7	1591,7	1580,9
 2068	1677,0	1603,7	1591,7	1580,9
 2069	1677,0	1603,7	1600,5	1586,5
 2070	1677,0	1608,5	1600,5	1586,5
 2071	1677,0	1608,5	1600,5	1586,5
 2072	1677,0	1608,5	1600,5	1589,4
 2073	1683,4	1618,5	1600,5	1592,7
 2074	1683,4	1618,5	1600,5	1592,7
 2075	1683,4	1618,5	1600,5	1592,7
 2076	1683,4	1618,5	1600,5	1597,5
 2077	1683,4	1624,0	1600,5	1597,5
 2078	1683,4	1624,0	1600,5	1597,5
 2079	1683,4	1624,0	1600,5	1597,5
 2080	1683,4	1624,0	1600,5	1597,5
 2081	1683,4	1624,0	1600,5	1597,5
 2082	1683,4	1628,3	1600,5	1605,2
 2083	1683,4	1628,3	1600,5	1605,2
 2084	1688,3	1628,3	1600,5	1605,2
 2085	1688,3	1628,3	1600,5	1617,2
 2086	1688,3	1635,9	1607,0	1621,9
 2087	1688,3	1635,9	1607,0	1621,9
 2088	1688,3	1635,9	1607,0	1621,9
 2089	1688,3	1635,9	1607,0	1621,9
 2090	1695,0	1635,9	1607,0	1621,9
 2091	1699,8	1635,9	1607,0	1625,5
 2092	1699,8	1649,6	1607,0	1631,3
 2093	1702,6	1649,6	1607,0	1631,3
 2094	1702,6	1649,6	1607,0	1637,0
 2095	1702,6	1649,6	1607,0	1637,0
 2096	1702,6	1659,6	1607,0	1637,0
 2097	1702,6	1665,9	1614,0	1637,0
 2098	1702,6	1665,9	1614,0	1637,0
 2099	1702,6	1665,9	1614,0	1640,2
 2100	1702,6	1665,9	1614,0	1640,2
 2101	1702,6	1665,9	1614,0	1640,2
 2102	1707,2	1665,9	1614,0	1640,2
 2103	1707,2	1665,9	1619,7	1640,2
 2104	1707,2	1665,9	1630,9	1640,2
 2105	1711,9	1665,9	1634,7	1640,2
 2106	1718,8	1669,5	1634,7	1640,2
 2107	1718,8	1669,5	1634,7	1640,2
 2108	1718,8	1669,5	1634,7	1640,2
 2109	1721,5	1672,6	1634,7	1640,2
 2110	1721,5	1672,6	1634,7	1640,2
 2111	1727,2	1672,6	1634,7	1644,9
 2112	1727,2	1683,5	1634,7	1649,7
 2113	1727,3	1683,5	1634,7	1649,7
 2114	1727,3	1683,5	1634,7	1654,3
 2115	1727,3	1683,5	1634,7	1654,3
 2116	1727,3	1689,2	1634,7	1654,3
 2117	1727,3	1689,2	1634,7	1661,4
 2118	1730,1	1689,2	1634,7	1661,4
 2119	1730,1	1692,6	1634,7	1661,4
 2120	1730,1	1694,4	1634,7	1661,4
 2121	1734,9	1696,8	1634,7	1666,2
 2122	1734,9	1696,8	1640,7	1666,2
 2123	1734,9	1696,8	1640,7	1666,2
 2124	1734,9	1698,4	1640,7	1666,2
 2125	1734,9	1698,4	1640,7	1666,2
 2126	1747,0	1698,4	1640,7	1666,2
 2127	1753,5	1698,4	1650,9	1666,2
 2128	1753,5	1698,4	1653,8	1666,2
 2129	1753,5	1698,4	1653,8	1671,9
 2130	1753,5	1698,4	1660,7	1671,9
 2131	1753,5	1698,4	1660,7	1671,9
 2132	1753,5	1698,4	1660,7	1671,9
 2133	1753,5	1698,4	1660,7	1671,9
 2134	1765,6	1698,4	1660,7	1671,9
 2135	1765,6	1702,2	1660,7	1679,5
 2136	1765,6	1702,2	1660,7	1679,5
 2137	1768,8	1702,2	1660,7	1679,5
 2138	1768,8	1702,2	1660,7	1679,5
 2139	1768,8	1702,2	1660,7	1679,5
 2140	1768,8	1702,2	1667,2	1679,5
 2141	1772,7	1702,2	1670,0	1679,5
 2142	1776,3	1705,0	1674,9	1679,5
 2143	1776,3	1705,0	1674,9	1679,5
 2144	1776,3	1706,7	1674,9	1679,5
 2145	1776,3	1710,1	1675,0	1679,5
 2146	1776,3	1710,1	1675,0	1685,3
 2147	1776,3	1710,1	1675,0	1688,2
 2148	1779,9	1710,1	1682,0	1688,2
 2149	1789,4	1711,8	1682,0	1688,2
 2150	1795,0	1711,8	1682,0	1688,2
 2151	1795,0	1711,8	1682,0	1688,2
 2152	1795,0	1711,8	1682,0	1694,6
 2153	1800,7	1711,8	1682,0	1694,6
 2154	1800,7	1711,8	1682,0	1706,7
 2155	1810,6	1711,8	1682,0	1706,7
 2156	1810,6	1711,8	1682,0	1706,7
 2157	1810,6	1718,1	1682,0	1706,7
 2158	1810,6	1718,1	1682,0	1711,7
 2159	1810,6	1718,1	1689,6	1711,7
 2160	1823,2	1724,6	1689,6	1711,7
 2161	1826,0	1735,8	1689,6	1711,7
 2162	1833,7	1735,8	1689,6	1711,7
 2163	1833,7	1735,8	1689,6	1716,4
 2164	1833,7	1735,8	1694,3	1719,2
 2165	1833,7	1742,1	1694,3	1719,2
 2166	1840,7	1742,1	1705,5	1719,2
 2167	1840,7	1742,1	1705,5	1719,2
 2168	1840,7	1744,5	1705,5	1719,2
 2169	1840,7	1744,5	1705,5	1719,2
 2170	1843,7	1744,5	1705,5	1719,2
 2171	1843,7	1744,5	1705,5	1719,2
 2172	1843,7	1744,5	1707,1	1722,6
 2173	1843,7	1744,5	1707,1	1722,6
 2174	1843,7	1744,5	1707,1	1725,0
 2175	1843,7	1744,5	1709,9	1725,0
 2176	1852,2	1744,5	1715,9	1725,0
 2177	1852,2	1748,3	1715,9	1725,0
 2178	1852,2	1748,3	1717,5	1725,0
 2179	1852,2	1748,3	1717,7	1725,0
 2180	1852,2	1748,3	1720,6	1726,7
 2181	1858,2	1753,1	1720,6	1733,0
 2182	1867,2	1753,1	1720,6	1741,1
 2183	1867,2	1753,1	1720,6	1741,1
 2184	1871,8	1753,1	1720,6	1741,1
 2185	1871,8	1753,1	1720,6	1741,1
 2186	1871,8	1753,1	1720,6	1741,1
 2187	1871,8	1753,1	1729,7	1746,7
 2188	1871,8	1753,1	1729,7	1746,7
 2189	1878,5	1753,1	1729,7	1746,7
 2190	1878,5	1753,1	1729,7	1752,7
 2191	1878,5	1753,1	1729,7	1756,3
 2192	1881,7	1753,1	1729,7	1756,3
 2193	1881,7	1753,1	1735,3	1756,3
 2194	1881,7	1753,1	1742,8	1756,3
 2195	1881,7	1753,1	1749,7	1756,3
 2196	1881,7	1753,1	1749,7	1756,3
 2197	1881,7	1753,1	1749,7	1756,3
 2198	1881,7	1753,1	1755,6	1756,3
 2199	1881,7	1753,1	1755,6	1773,0
 2200	1891,0	1753,1	1755,6	1776,0
 2201	1891,0	1753,1	1755,6	1778,8
 2202	1891,0	1753,1	1759,5	1783,5
 2203	1891,0	1761,8	1759,5	1783,5
 2204	1891,0	1761,8	1759,5	1783,5
 2205	1891,0	1761,8	1759,5	1783,6
 2206	1892,7	1761,8	1759,5	1783,6
 2207	1892,7	1761,8	1759,5	1789,2
 2208	1892,7	1761,8	1759,5	1789,2
 2209	1892,7	1761,8	1759,5	1789,2
 2210	1897,5	1761,8	1759,5	1789,2
 2211	1903,4	1764,6	1759,5	1795,0
 2212	1905,0	1764,6	1763,8	1795,0
 2213	1905,0	1764,6	1763,8	1795,0
 2214	1905,0	1764,6	1763,8	1795,0
 2215	1917,1	1764,6	1766,6	1795,0
 2216	1917,1	1764,6	1766,6	1795,0
 2217	1918,8	1766,3	1766,6	1795,0
 2218	1918,8	1766,3	1766,6	1795,0
 2219	1918,8	1766,3	1766,6	1795,0
 2220	1918,8	1766,3	1773,0	1795,0
 2221	1918,8	1771,1	1773,0	1795,0
 2222	1918,8	1771,1	1773,0	1795,0
 2223	1918,8	1771,1	1780,6	1795,0
 2224	1921,6	1771,1	1785,3	1795,0
 2225	1921,6	1771,1	1785,3	1795,0
 2226	1921,6	1771,1	1785,3	1795,0
 2227	1921,6	1771,1	1785,3	1799,9
 2228	1921,6	1771,1	1785,3	1799,9
 2229	1921,6	1771,1	1788,1	1799,9
 2230	1921,6	1771,1	1788,1	1799,9
 2231	1921,6	1776,1	1788,1	1799,9
 2232	1933,6	1776,1	1788,1	1799,9
 2233	1933,6	1776,1	1788,1	1799,9
 2234	1933,6	1776,1	1792,9	1799,9
 2235	1933,6	1776,1	1792,9	1799,9
 2236	1933,6	1779,0	1792,9	1799,9
 2237	1933,6	1779,0	1792,9	1799,9
 2238	1933,6	1779,0	1802,6	1799,9
 2239	1933,6	1779,0	1802,6	1799,9
 2240	1933,6	1779,0	1807,3	1799,9
 2241	1933,6	1779,0	1807,3	1799,9
 2242	1933,6	1779,0	1807,3	1799,9
 2243	1935,3	1779,0	1817,2	1799,9
 2244	1940,1	1779,0	1817,2	1806,4
 2245	1940,1	1779,0	1817,2	1806,4
 2246	1940,1	1779,0	1817,2	1806,4
 2247	1940,1	1779,0	1823,8	1806,4
 2248	1940,1	1779,0	1823,8	1806,4
 2249	1940,1	1782,8	1823,8	1806,4
 2250	1940,1	1782,8	1823,8	1806,4
 2251	1940,1	1782,8	1823,8	1806,4
 2252	1940,1	1782,8	1823,8	1815,1
 2253	1940,1	1792,3	1825,4	1821,4
 2254	1940,1	1792,3	1825,4	1821,4
 2255	1944,9	1796,2	1825,4	1821,4
 2256	1944,9	1796,2	1828,3	1827,3
 2257	1944,9	1801,8	1828,3	1827,3
 2258	1944,9	1801,8	1828,3	1827,3
 2259	1950,7	1801,8	1828,3	1830,1
 2260	1950,7	1801,8	1828,3	1830,1
 2261	1955,3	1801,8	1828,3	1833,1
 2262	1955,3	1801,8	1828,3	1833,1
 2263	1960,1	1801,8	1832,6	1833,3
 2264	1960,1	1801,8	1832,6	1833,3
 2265	1960,1	1808,8	1837,4	1841,2
 2266	1960,1	1808,8	1837,4	1841,2
 2267	1960,1	1808,8	1837,4	1841,2
 2268	1960,1	1812,2	1837,4	1848,8
 2269	1960,1	1818,1	1839,0	1848,8
 2270	1960,1	1819,7	1839,0	1853,1
 2271	1960,1	1819,7	1839,0	1853,1
 2272	1960,1	1819,7	1839,0	1853,1
 2273	1960,1	1819,7	1839,0	1853,1
 2274	1960,1	1819,7	1839,0	1853,1
 2275	1960,1	1819,7	1839,0	1853,1
 2276	1961,8	1819,7	1843,9	1858,0
 2277	1966,7	1819,7	1843,9	1858,0
 2278	1966,7	1819,7	1847,7	1858,0
 2279	1966,7	1819,7	1851,6	1858,0
 2280	1966,7	1819,7	1857,9	1860,9
 2281	1966,7	1819,7	1861,2	1860,9
 2282	1966,7	1819,7	1861,2	1860,9
 2283	1966,7	1819,7	1861,2	1869,8
 2284	1966,7	1819,7	1861,2	1869,8
 2285	1978,7	1819,7	1861,2	1869,8
 2286	1978,7	1819,7	1861,2	1869,8
 2287	1985,2	1819,7	1861,2	1869,8
 2288	1985,2	1819,7	1861,2	1869,8
 2289	1988,3	1819,7	1861,2	1869,8
 2290	1988,3	1819,7	1867,0	1874,8
 2291	1988,3	1822,6	1867,0	1874,8
 2292	1988,3	1828,2	1867,0	1874,8
 2293	1988,3	1828,2	1867,0	1874,8
 2294	1988,3	1828,2	1867,0	1874,8
 2295	1988,3	1828,2	1867,0	1874,8
 2296	1988,3	1833,1	1867,0	1874,8
 2297	1988,3	1833,1	1867,0	1879,4
 2298	1988,3	1833,1	1867,0	1879,4
 2299	1988,3	1833,1	1867,0	1879,4
 2300	1988,3	1833,1	1867,0	1879,4
 2301	1990,7	1833,1	1867,0	1879,4
 2302	1990,7	1833,1	1867,0	1879,4
 2303	1990,7	1833,1	1873,7	1879,4
 2304	2000,2	1833,1	1873,7	1879,4
 2305	2000,2	1833,1	1873,7	1879,4
 2306	2000,2	1833,1	1873,7	1886,3
 2307	2000,2	1833,1	1873,7	1890,9
 2308	2000,2	1833,1	1876,5	1890,9
 2309	2004,3	1833,1	1876,5	1890,9
 2310	2004,3	1833,1	1876,5	1890,9
 2311	2004,3	1833,1	1876,5	1890,9
 2312	2004,3	1833,1	1879,3	1890,9
 2313	2004,3	1843,1	1882,3	1895,6
 2314	2004,3	1843,1	1886,1	1895,6
 2315	2013,8	1843,1	1886,1	1895,6
 2316	2013,8	1843,1	1886,1	1895,6
 2317	2029,8	1843,1	1886,1	1901,2
 2318	2033,4	1843,1	1886,1	1901,2
 2319	2033,4	1843,1	1889,5	1901,2
 2320	2033,4	1852,1	1889,5	1901,2
 2321	2033,4	1852,1	1889,5	1901,2
 2322	2037,1	1853,8	1889,5	1907,8
 2323	2037,1	1853,8	1889,5	1907,8
 2324	2037,1	1853,8	1889,5	1907,8
 2325	2042,9	1853,8	1889,5	1907,8
 2326	2042,9	1853,8	1889,5	1907,8
 2327	2042,9	1853,8	1889,5	1907,8
 2328	2042,9	1884,5	1893,3	1907,8
 2329	2042,9	1884,5	1893,3	1907,8
 2330	2042,9	1884,5	1893,3	1907,8
 2331	2042,9	1902,2	1893,3	1913,4
 2332	2042,9	1902,2	1893,3	1918,0
 2333	2049,2	1902,2	1895,7	1918,0
 2334	2049,2	1902,2	1895,7	1923,9
 2335	2049,2	1908,0	1895,7	1923,9
 2336	2049,2	1908,0	1895,7	1923,9
 2337	2049,2	1908,0	1895,7	1923,9
 2338	2049,2	1908,0	1895,7	1938,1
 2339	2049,2	1908,0	1895,7	1940,9
 2340	2049,2	1908,0	1900,5	1943,7
 2341	2049,2	1908,0	1900,5	1943,7
 2342	2049,2	1908,0	1900,5	1943,7
 2343	2049,2	1911,3	1900,5	1949,3
 2344	2054,0	1911,3	1900,5	1949,3
 2345	2054,0	1911,3	1900,5	1954,2
 2346	2054,0	1911,3	1902,2	1954,2
 2347	2054,0	1911,3	1902,2	1954,2
 2348	2054,0	1919,4	1902,2	1954,2
 2349	2054,0	1919,4	1902,2	1954,2
 2350	2054,0	1919,4	1902,2	1958,1
 2351	2054,0	1919,4	1902,2	1958,1
 2352	2054,0	1919,4	1902,2	1958,1
 2353	2054,0	1919,4	1902,2	1959,8
 2354	2054,0	1919,4	1902,2	1959,8
 2355	2057,8	1919,4	1902,2	1959,8
 2356	2057,8	1919,4	1908,8	1959,8
 2357	2072,7	1919,4	1908,8	1959,8
 2358	2072,7	1919,4	1913,4	1959,8
 2359	2072,7	1919,4	1913,4	1959,8
 2360	2072,7	1919,4	1913,4	1959,8
 2361	2084,1	1919,4	1913,4	1959,8
 2362	2084,1	1919,4	1913,4	1959,8
 2363	2087,4	1919,4	1917,6	1959,8
 2364	2087,4	1919,4	1926,4	1959,8
 2365	2090,2	1919,4	1926,4	1959,8
 2366	2097,2	1919,4	1926,4	1959,8
 2367	2097,2	1919,4	1926,4	1959,8
 2368	2097,2	1919,4	1929,2	1959,8
 2369	2097,2	1919,4	1929,2	1959,8
 2370	2097,2	1919,4	1929,2	1966,4
 2371	2097,2	1919,4	1929,2	1966,4
 2372	2097,2	1927,1	1933,8	1966,4
 2373	2097,2	1933,4	1933,8	1966,4
 2374	2097,2	1933,4	1933,8	1966,4
 2375	2097,2	1933,4	1933,8	1966,4
 2376	2097,2	1933,4	1933,8	1966,4
 2377	2097,2	1933,4	1933,8	1966,4
 2378	2097,2	1933,4	1940,4	1966,4
 2379	2097,2	1933,4	1940,4	1966,4
 2380	2097,2	1933,4	1945,1	1971,1
 2381	2097,2	1933,4	1945,1	1971,1
 2382	2097,2	1940,3	1945,1	1971,1
 2383	2097,2	1943,2	1945,1	1971,1
 2384	2097,2	1943,2	1945,1	1971,1
 2385	2097,2	1943,2	1945,1	1971,1
 2386	2097,2	1943,2	1954,1	1971,1
 2387	2097,2	1951,3	1954,1	1978,7
 2388	2097,2	1951,3	1954,1	1986,4
 2389	2097,2	1951,3	1954,1	1986,4
 2390	2097,2	1951,3	1954,2	1986,4
 2391	2097,2	1951,3	1960,0	1986,4
 2392	2097,2	1951,3	1964,8	1986,4
 2393	2100,1	1951,3	1964,8	1988,8
 2394	2103,0	1951,3	1971,1	1988,8
 2395	2109,0	1951,3	1972,8	1988,8
 2396	2109,0	1951,3	1972,8	1988,8
 2397	2109,0	1951,3	1972,8	1988,8
 2398	2109,0	1957,2	1972,8	1988,8
 2399	2109,0	1963,5	1972,8	1988,8
 2400	2113,1	1963,5	1972,8	1988,8
 2401	2113,1	1963,5	1972,8	1988,8
 2402	2113,1	1963,5	1972,8	1988,8
 2403	2113,1	1966,3	1972,8	1993,3
 2404	2126,8	1966,3	1972,8	1993,3
 2405	2129,6	1966,3	1972,8	1996,6
 2406	2129,6	1966,3	1978,5	1996,6
 2407	2129,6	1971,2	1978,5	1996,6
 2408	2139,6	1971,2	1984,8	1996,6
 2409	2139,6	1971,2	1984,8	1996,6
